"full_url"
"https://www.otodom.pl/pl/oferta/centrum-64m2-pelny-rozklad-pl-muzealny-ID4oR5e"
"https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-miejsce-postojowe-nowe-wroclaw-ID4oGJg"
"https://www.otodom.pl/pl/oferta/wynajme-2-pokojowe-mieszkanie-blisko-centrum-ID4oN72"
"https://www.otodom.pl/pl/oferta/kawalerka-27m2-wroclaw-ul-lauterbacha-garaz-ID3Sgfy"
"https://www.otodom.pl/pl/oferta/3-pokojowe-dwupoziomowe-przy-ul-jaracza-ID4otYI"
"https://www.otodom.pl/pl/oferta/stylowa-kawalerka-loft-antresola-ok-lotniska-ID4oR5l"
"https://www.otodom.pl/pl/oferta/apartamentment-w-kamienicy-z-widokiem-na-ratusz-ID4oty8"
"https://www.otodom.pl/pl/oferta/2-pok-balkon-garaz-zakladowa-ID4oR5j"
"https://www.otodom.pl/pl/oferta/2pokoje-i-jaworska-i-pets-friendly-i-bezposrednio-ID4oigs"
"https://www.otodom.pl/pl/oferta/2-pokoje-jaworska-bezposrednio-pets-friendly-ID4owcG"
"https://www.otodom.pl/pl/oferta/krakowska-kawalerka-wynajem-ID4eNif"
"https://www.otodom.pl/pl/oferta/mieszkanie-trzypokojowe-51m2-parking-w-cenie-ID4iVFl"
"https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-40m2-z-aneksem-kuchennym-ID4mrTh"
"https://www.otodom.pl/pl/oferta/tuwima-krzyki-2-pokoje-dobry-dojazd-ID4ocp8"
"https://www.otodom.pl/pl/oferta/od-zaraz-nowe-mieszkanie-ID4kHjO"
"https://www.otodom.pl/pl/oferta/nowe-mieszkanie-dostepne-od-zaraz-ID4nY4d"
"https://www.otodom.pl/pl/oferta/angel-city-2-pokoje-ul-walonska-gym-spa-ID4mGQR"
"https://www.otodom.pl/pl/oferta/apartament-2-pok-wysoki-standard-taras-legnicka-ID4ow4i"
"https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-nowe-rozklad-asfaltowa-ID4o4NP"
"https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-parking-balkon-reymonta-ID4oxi9"
"https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-komorka-rozklad-bialowieska-ID4o3Hx"
"https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-kepa-mieszczanska-ID4oR35"
"https://www.otodom.pl/pl/oferta/1-pokoj-jaworska-bez-prowizji-pl-ua-eng-ID4nwka"
"https://www.otodom.pl/pl/oferta/10-minut-do-centrumobok-magnolii-business-garden-ID4oDDD"
"https://www.otodom.pl/pl/oferta/3-pokoje-dla-rodziny-bez-prowizji-jaworska-6-ID4oieT"
"https://www.otodom.pl/pl/oferta/2-pokoje-bez-prowizji-nowy-lokal-jaworska-6-ID4oie8"
"https://www.otodom.pl/pl/oferta/2-pokoje-40m-ul-buraczana-klecina-od-01-02-24-ID4ljUJ"
"https://www.otodom.pl/pl/oferta/kawalerka-19m2-balkon-buraczana-klecina-ID4kyVG"
"https://www.otodom.pl/pl/oferta/2-pokoje-jaworska-magnolia-1-najem-ID4oR27"
"https://www.otodom.pl/pl/oferta/2pokoje-osobna-kuchnia-ul-zatorska-zakrzow-ID4oCU9"
"https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-z-tarasem-widok-na-rzeke-ID4mN5S"
"https://www.otodom.pl/pl/oferta/nowy-2-pokojowy-apartament-w-sercu-wroclawia-ID4kg13"
"https://www.otodom.pl/pl/oferta/2-pokoje-w-ovo-z-tarasem-i-garazem-podziemnym-ID4nclj"
"https://www.otodom.pl/pl/oferta/2-pokoje-z-klimatyzacja-i-garazem-mieszczanska-29-ID4oO68"
"https://www.otodom.pl/pl/oferta/pokoj-dla-studentow-w-doskonalej-lokalizacji-ID4oR15"
"https://www.otodom.pl/pl/oferta/wynajme-apartament-w-centrum-wroclawia-ID4oGTJ"
"https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-36m2-z-aneksem-kuchennym-ID4jx6x"
"https://www.otodom.pl/pl/oferta/mieszkanie-dwupoziomowe-w-centrum-bez-prowizji-ID4oJGC"
"https://www.otodom.pl/pl/oferta/mieszkanie-35-m2-centrum-ul-mieszczanska-ID4oOUy"
"https://www.otodom.pl/pl/oferta/3-pokoje-matejki-bezposrednio-ID4nY6t"
"https://www.otodom.pl/pl/oferta/atrakcyjna-kawalerka-z-miejscem-parkingowym-ID4oMKg"
"https://www.otodom.pl/pl/oferta/rent-a-kawalerka-ID4oy8L"
"https://www.otodom.pl/pl/oferta/mieszkanie-53m2-klimatyzacja-garaz-cichaokolica-ID4oQZa"
"https://www.otodom.pl/pl/oferta/komfortowy-apartament-z-widokiem-na-rzeke-ID4oQZd"
"https://www.otodom.pl/pl/oferta/wynajme-apartament-wroalaw-ID4oGSn"
"https://www.otodom.pl/pl/oferta/kawalerka-36m2-umeblowana-miejsce-postojowe-ID4jiCS"
"https://www.otodom.pl/pl/oferta/luksusowa-lokalizacja-po-remoncie-umeblowane-top-ID4oQYe"
"https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-wroclaw-krzyki-ID4da5j"
"https://www.otodom.pl/pl/oferta/apartament-2-pokojowy-port-popowice-ID4oKjC"
"https://www.otodom.pl/pl/oferta/wynajme-apartament-w-centrum-wroclawia-ID4jiyy"
"https://www.otodom.pl/pl/oferta/piekna-cicha-i-zielona-okolica-jeziorko-odra-ID4oQXh"
"https://www.otodom.pl/pl/oferta/apartament-2-pokoje-klimatyzacja-centrum-wroclawia-ID4owdh"
"https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-wroclaw-manganowa-ID2z8oO"
"https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-z-tarasem-przy-ul-mosieznej-ID4cYOP"
"https://www.otodom.pl/pl/oferta/kopycinskiego-7-20-bez-posrednikow-ID4oPRf"
"https://www.otodom.pl/pl/oferta/kopycinskiego-5-2b-bez-posrednikow-ID4oPZU"
"https://www.otodom.pl/pl/oferta/bez-prowizji-2-pokoje-balkon-nowe-ul-michalczyka-ID4nGJD"
"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-ul-czarnieckiego-44m2-ID4oQWs"
"https://www.otodom.pl/pl/oferta/2-pok-blisko-centrum-bez-prowizji-ID4oMTP"
